ID_Word	ID_Synset	Synset
42873	37870	hang.v.01	# colgar
41491	37247	put.v.01	# colocar
42136	37521	color.n.01	# color
43347	38102	line.n.01	# columna
42905	37884	manger.n.01	# comedero
42077	37494	restaurant.n.01	# comedor
42807	37843	restaurant.n.01	# comedor
41668	37325	eat.v.02	# comer
41077	37048	edible.a.01	# comestible
41025	37017	meal.n.01	# comedir
41033	37022	meal.n.01	# comedir
41068	37042	meal.n.01	# comedir
41071	37044	meal.n.01	# comedir
41397	37201	meal.n.01	# comedir
41951	37440	meal.n.01	# comedir
42267	37591	meal.n.01	# comedir
42615	37756	meal.n.01	# comedir
42676	37782	meal.n.01	# comedir
42962	37912	meal.n.01	# comedir
43082	37978	meal.n.01	# comedir
41101	37060	meal.n.01	# comedir
42016	37468	meal.n.01	# comedir
42156	37534	meal.n.01	# comedir
42373	37646	meal.n.01	# comedir
43255	38052	meal.n.01	# comedir
43146	38005	eat.v.02	# comer
41143	None	None	# comer
41349	None	None	# comer
41594	None	None	# comer
41958	None	None	# comer
42010	None	None	# comer
42058	None	None	# comer
42451	None	None	# comer
42570	None	None	# comer
42792	None	None	# comer
42869	None	None	# comer
42887	None	None	# comer
43416	None	None	# comer
42339	37629	wholly.r.01	# 
42911	37886	normal.a.01	# común
41018	None	None	# con
41050	None	None	# con
41098	None	None	# con
41266	None	None	# con
41318	None	None	# con
41541	None	None	# con
41547	None	None	# con
41569	None	None	# con
41598	None	None	# con
41673	None	None	# con
41864	None	None	# con
41972	None	None	# con
42141	None	None	# con
42176	None	None	# con
42595	None	None	# con
42613	None	None	# con
42708	None	None	# con
42766	None	None	# con
42925	None	None	# con
43353	None	None	# con
43393	None	None	# con
42529	None	None	# 
41539	37266	attest.v.01	# confirmar
41847	None	None	# 
42049	37483	known.a.01	# conocer
41250	None	None	# 
41261	37132	think_of.v.03	# considerando
43294	38074	think_of.v.03	# considerar
43318	38085	record.n.01	# constancia
41510	None	None	# 
42577	37741	eat.v.02	# consumir
41197	None	None	# 
42363	37643	continuous.a.01	# continuo
42126	37516	examination.n.01	# control
42598	None	None	# 
40966	36994	affable.s.01	# cordial
42226	37572	affable.s.01	# cordial
43358	None	None	# 
41216	37111	thing.n.08	# cosa
41948	37438	thing.n.08	# cosa
42349	37634	thing.n.08	# cosa
42847	None	None	# cosita
42819	None	None	# 
41353	37176	expensive.a.01	# costoso
41041	37026	expensive.a.01	# costoso
41604	37293	creative.a.01	# creativo
42274	37594	cream.n.02	# crema
41139	37078	find.v.05	# crear
41705	37338	find.v.05	# crear
41348	None	None	# 
41108	None	None	# cual
43309	None	None	# cual
42100	None	None	# cualquiera
40878	None	None	# cuando
41501	None	None	# cuando
41722	None	None	# cuando
42518	None	None	# cuando
42574	None	None	# cuando
42120	None	None	# cuanto
41231	37120	room.n.01	# 4
42850	37862	room.n.01	# 4
41265	None	None	# 
42121	37515	cockroach.n.01	# cucaracha
43436	38149	body.n.01	# cuerpo
42013	None	None	# 
43101	37987	treat.v.03	# cuidar
42353	37637	treat.v.03	# cuidar
42815	None	None	# 
41628	37306	give.v.10	# dar
42289	37601	price.n.02	# dañar
40887	None	None	# de
40898	None	None	# de
40916	None	None	# de
40921	None	None	# de
40944	None	None	# de
40979	None	None	# de
41022	None	None	# de
41063	None	None	# de
41083	None	None	# de
41135	None	None	# de
41148	None	None	# de
41159	None	None	# de
41192	None	None	# de
41210	None	None	# de
41234	None	None	# de
41241	None	None	# de
41309	None	None	# de
41373	None	None	# de
41394	None	None	# de
41488	None	None	# de
41536	None	None	# de
41582	None	None	# de
41612	None	None	# de
41617	None	None	# de
41632	None	None	# de
41642	None	None	# de
41676	None	None	# de
41682	None	None	# de
41687	None	None	# de
41693	None	None	# de
41701	None	None	# de
41716	None	None	# de
41727	None	None	# de
41740	None	None	# de
41742	None	None	# de
41763	None	None	# de
41800	None	None	# de
41809	None	None	# de
41843	None	None	# de
41880	None	None	# de
41901	None	None	# de
41942	None	None	# de
41997	None	None	# de
42014	None	None	# de
42025	None	None	# de
42074	None	None	# de
42084	None	None	# de
42127	None	None	# de
42162	None	None	# de
42166	None	None	# de
42172	None	None	# de
42247	None	None	# de
42334	None	None	# de
42372	None	None	# de
42390	None	None	# de
42417	None	None	# de
42440	None	None	# de
42468	None	None	# de
42475	None	None	# de
42534	None	None	# de
42556	None	None	# de
42581	None	None	# de
42587	None	None	# de
42625	None	None	# de
42633	None	None	# de
42658	None	None	# de
42672	None	None	# de
42687	None	None	# de
42694	None	None	# de
42705	None	None	# de
42716	None	None	# de
42785	None	None	# de
42800	None	None	# de
42806	None	None	# de
42812	None	None	# de
42818	None	None	# de
42823	None	None	# de
42825	None	None	# de
42829	None	None	# de
42843	None	None	# de
42865	None	None	# de
42893	None	None	# de
42898	None	None	# de
42915	None	None	# de
42934	None	None	# de
43045	None	None	# de
43047	None	None	# de
43050	None	None	# de
43055	None	None	# de
43081	None	None	# de
43126	None	None	# de
43135	None	None	# de
43162	None	None	# de
43185	None	None	# de
43194	None	None	# de
43212	None	None	# de
43227	None	None	# de
43229	None	None	# de
43233	None	None	# de
43254	None	None	# de
43280	None	None	# de
43292	None	None	# de
43297	None	None	# de
43340	None	None	# de
43346	None	None	# de
43361	None	None	# de
43395	None	None	# de
43415	None	None	# de
43470	None	None	# de
41026	37018	owe.v.01	# debe
42699	37794	owe.v.01	# debe
41188	37099	owe.v.01	# deber
41978	37452	owe.v.01	# deber
42710	37798	owe.v.01	# deber
43014	37942	owe.v.01	# deber
43062	37968	owe.v.01	# deber
43113	37992	owe.v.01	# deber
41282	None	None	# 
42627	None	None	# 
42130	None	None	# 
43178	None	None	# 
43077	None	None	# 
43279	None	None	# 
41935	None	None	# 
41568	37276	insufficient.a.01	# deficiente
40970	None	None	# 
42723	37804	permanently.r.01	# 
42326	37621	put.v.01	# dejar
42724	37805	put.v.01	# dejar
42880	37873	put.v.01	# dejar
42313	37615	put.v.01	# dejar
41460	37231	put.v.01	# dejar
41513	37256	put.v.01	# dejar
41298	37150	put.v.01	# dejar
43317	38084	put.v.01	# dejar
43457	None	None	# 
40947	None	None	# de+el
40961	None	None	# de+el
41002	None	None	# de+el
41038	None	None	# de+el
41048	None	None	# de+el
41307	None	None	# de+el
41354	None	None	# de+el
41468	None	None	# de+el
41607	None	None	# de+el
41710	None	None	# de+el
41792	None	None	# de+el
41811	None	None	# de+el
41991	None	None	# de+el
42076	None	None	# de+el
42102	None	None	# de+el
42219	None	None	# de+el
42497	None	None	# de+el
42599	None	None	# de+el
42621	None	None	# de+el
42941	None	None	# de+el
43238	None	None	# de+el
43301	None	None	# de+el
43305	None	None	# de+el
43331	None	None	# de+el
43338	None	None	# de+el
43444	None	None	# de+el
42963	37913	tasty.a.01	# delicioso
42209	37561	tasty.a.01	# delicioso
40987	None	None	# 
41559	None	None	# 
42945	None	None	# 
42745	37815	excessively.r.01	# demasiado
41507	37254	postpone.v.01	# demora
43190	38022	delay.n.01	# demora
41016	37015	postpone.v.01	# demorar
42670	37779	postpone.v.01	# demorar
42864	37867	inside.r.02	# dentro
43388	None	None	# 
42832	37854	ill.r.01	# 
41134	None	None	# 
41692	None	None	# 
41484	None	None	# 
41381	None	None	# 
40907	36970	breakfast.n.01	# desayunar
41981	37454	breakfast.n.01	# desayunar
43136	38001	breakfast.n.01	# desayunar
43199	38025	breakfast.n.01	# desayunar
41750	37355	respite.n.04	# descansar
42501	37707	respite.n.04	# descansar
41238	None	None	# desde
41321	None	None	# desde
42938	None	None	# 
42329	37623	desire.v.01	# desear
42727	37807	desire.v.01	# desear
43056	37964	disposable.a.02	# desechable
43210	None	None	# 
41191	None	None	# 
42331	37625	slip.v.04	# deteriorar
41336	37168	defense_intelligence_agency.n.01	# 
43096	37983	defense_intelligence_agency.n.01	# 
41533	37263	give.v.10	# dar
41170	37094	diet.n.01	# dieta
41165	None	None	# 
41160	None	None	# diferente
43291	None	None	# 
42019	None	None	# 
43029	37952	talk.v.02	# decir
40880	36957	talk.v.02	# decir
42645	37767	diligent.a.02	# diligente
41268	37134	immediately.r.01	# 
41053	37032	disabled.s.01	# discapacitado
43017	37944	design.v.02	# diseñar
43211	None	None	# 
41306	37157	arrange.v.01	# disponer
41540	37267	handiness.n.02	# disponibilidad
41176	None	None	# 
43435	38148	deciliter.n.01	# decilitro
41308	37158	document.n.01	# documentar
43394	38129	endowment.n.01	# don
41822	None	None	# donde
42493	None	None	# donde
42995	None	None	# donde
43019	None	None	# donde
41461	37232	sleep.v.01	# dormir
41057	37034	do.n.02	# do
41137	37077	shower.n.04	# ducha
41680	37328	shower.n.04	# ducha
41772	37364	shower.n.04	# ducha
41824	37386	shower.v.03	# ducha
41957	37444	shower.n.04	# ducha
42867	37868	shower.n.04	# ducha
41695	37333	shower.n.04	# ducha
43307	38080	shower.n.04	# ducha
42824	37850	hardness.n.01	# dureza
42360	37641	difficult.a.01	# durar
41138	None	None	# e
41290	None	None	# 
43061	None	None	# 
42999	None	None	# 
43354	38107	edward.n.03	# 
43119	37995	teach.v.01	# educar
41163	37090	case.n.01	# ejemplo
40906	None	None	# el
40942	None	None	# el
40959	None	None	# el
41009	None	None	# el
41036	None	None	# el
41043	None	None	# el
41081	None	None	# el
41096	None	None	# el
41105	None	None	# el
41107	None	None	# el
41114	None	None	# el
41133	None	None	# el
41186	None	None	# el
41225	None	None	# el
41271	None	None	# el
41286	None	None	# el
41312	None	None	# el
41335	None	None	# el
41340	None	None	# el
41380	None	None	# el
41403	None	None	# el
41466	None	None	# el
41474	None	None	# el
41527	None	None	# el
41542	None	None	# el
41590	None	None	# el
41640	None	None	# el
41685	None	None	# el
41691	None	None	# el
41703	None	None	# el
41714	None	None	# el
41783	None	None	# el
41790	None	None	# el
41814	None	None	# el
41820	None	None	# el
41882	None	None	# el
41899	None	None	# el
41905	None	None	# el
41966	None	None	# el
41980	None	None	# el
41989	None	None	# el
42003	None	None	# el
42029	None	None	# el
42034	None	None	# el
42142	None	None	# el
42194	None	None	# el
42206	None	None	# el
42217	None	None	# el
42242	None	None	# el
42254	None	None	# el
42332	None	None	# el
42337	None	None	# el
42344	None	None	# el
42354	None	None	# el
42393	None	None	# el
42446	None	None	# el
42510	None	None	# el
42589	None	None	# el
42619	None	None	# el
42646	None	None	# el
42661	None	None	# el
42664	None	None	# el
42692	None	None	# el
42701	None	None	# el
42704	None	None	# el
42742	None	None	# el
42752	None	None	# el
42761	None	None	# el
42767	None	None	# el
42849	None	None	# el
42854	None	None	# el
42890	None	None	# el
42913	None	None	# el
42926	None	None	# el
42929	None	None	# el
42939	None	None	# el
42956	None	None	# el
43011	None	None	# el
43053	None	None	# el
43095	None	None	# el
43102	None	None	# el
43106	None	None	# el
43124	None	None	# el
43133	None	None	# el
43144	None	None	# el
43155	None	None	# el
43183	None	None	# el
43198	None	None	# el
43209	None	None	# el
43225	None	None	# el
43244	None	None	# el
43288	None	None	# el
43324	None	None	# el
43384	None	None	# el
43426	None	None	# el
43442	None	None	# el
41095	None	None	# ellos
41270	None	None	# ellos
43230	38037	emergency.n.01	# emergencia
43151	38006	get_down.v.07	# empezar
41735	None	None	# 
42784	37833	employee.n.01	# empleado
40870	None	None	# en
40918	None	None	# en
40976	None	None	# en
40991	None	None	# en
41031	None	None	# en
41066	None	None	# en
41085	None	None	# en
41154	None	None	# en
41185	None	None	# en
41219	None	None	# en
41246	None	None	# en
41258	None	None	# en
41285	None	None	# en
41311	None	None	# en
41337	None	None	# en
41375	None	None	# en
41387	None	None	# en
41409	None	None	# en
41456	None	None	# en
41465	None	None	# en
41509	None	None	# en
41587	None	None	# en
41593	None	None	# en
41601	None	None	# en
41684	None	None	# en
41751	None	None	# en
41777	None	None	# en
41789	None	None	# en
41846	None	None	# en
41889	None	None	# en
41936	None	None	# en
42012	None	None	# en
42017	None	None	# en
42033	None	None	# en
42064	None	None	# en
42099	None	None	# en
42122	None	None	# en
42133	None	None	# en
42145	None	None	# en
42235	None	None	# en
42278	None	None	# en
42321	None	None	# en
42364	None	None	# en
42387	None	None	# en
42407	None	None	# en
42503	None	None	# en
42543	None	None	# en
42547	None	None	# en
42584	None	None	# en
42618	None	None	# en
42663	None	None	# en
42666	None	None	# en
42738	None	None	# en
42760	None	None	# en
42776	None	None	# en
42793	None	None	# en
42803	None	None	# en
42848	None	None	# en
42859	None	None	# en
42908	None	None	# en
43086	None	None	# en
43091	None	None	# en
43094	None	None	# en
43182	None	None	# en
43191	None	None	# en
43197	None	None	# en
43222	None	None	# en
43249	None	None	# en
43257	None	None	# en
43365	None	None	# en
43373	None	None	# en
43397	None	None	# en
43408	None	None	# en
43441	None	None	# en
43463	None	None	# en
43452	None	None	# 
42241	37581	please.v.01	# encantar
43098	37985	ignite.v.01	# encender
41782	37370	hold.v.11	# encerrar
41233	37122	uppermost.r.02	# encima
41863	37405	detect.v.01	# encontrar
42032	37475	detect.v.01	# encontrar
43405	38133	detect.v.01	# encontrar
43391	38127	detect.v.01	# encontrar
42997	37931	detect.v.01	# encontrar
42184	37548	detect.v.01	# encontrar
42955	None	None	# 
42132	None	None	# 
43156	None	None	# entablar
40928	36976	record.v.01	# entrar
41845	37398	record.v.01	# entrar
42494	None	None	# 
41273	37136	be.v.01	# era
41870	37407	be.v.01	# era
41923	37428	be.v.01	# era
42006	37464	be.v.01	# era
42079	37495	be.v.01	# era
42096	37506	be.v.01	# era
42305	37612	be.v.01	# era
42449	37685	be.v.01	# era
42660	37775	be.v.01	# era
41076	37047	be.v.01	# erar
41720	None	None	# 
41004	37009	be.v.01	# ser
41014	37014	be.v.01	# ser
41040	37025	be.v.01	# ser
41112	37066	be.v.01	# ser
41343	37172	be.v.01	# ser
41367	37187	be.v.01	# ser
41390	37197	be.v.01	# ser
41415	37211	be.v.01	# ser
41609	37295	be.v.01	# ser
41828	37388	be.v.01	# ser
41904	37421	be.v.01	# ser
41933	37432	be.v.01	# ser
41959	37445	be.v.01	# ser
42088	37502	be.v.01	# ser
42106	37510	be.v.01	# ser
42256	37587	be.v.01	# ser
42358	37639	be.v.01	# ser
42425	37670	be.v.01	# ser
42430	37672	be.v.01	# ser
42455	37689	be.v.01	# ser
42481	37698	be.v.01	# ser
42744	37814	be.v.01	# ser
42958	37909	be.v.01	# ser
42969	37916	be.v.01	# ser
43009	37938	be.v.01	# ser
43204	38027	be.v.01	# ser
43240	38042	be.v.01	# ser
43246	38046	be.v.01	# ser
43260	38053	be.v.01	# ser
43263	38056	be.v.01	# ser
43380	38118	be.v.01	# ser
43386	38123	be.v.01	# ser
43389	38125	be.v.01	# ser
43402	38132	be.v.01	# ser
43429	38144	be.v.01	# ser
41259	None	None	# ese
42479	None	None	# ese
42552	None	None	# ese
41556	None	None	# ese
43439	None	None	# ese
42788	None	None	# esmerar
41544	None	None	# ese
42094	None	None	# ese
42423	None	None	# ese
42797	None	None	# 
41557	None	None	# 
43020	37946	particularly.r.01	# 
43030	37953	particularly.r.01	# 
43221	None	None	# 
41158	37088	stipulate.v.01	# especificar
41514	None	None	# 
41832	37391	wife.n.01	# esposar
41103	None	None	# este
41728	None	None	# este
42199	None	None	# este
42711	None	None	# este
41232	37121	be.v.01	# estar
41317	37162	be.v.01	# estar
41672	None	None	# 
42406	None	None	# 
43145	None	None	# 
43097	37984	be.v.01	# estar
41729	None	None	# 
42603	None	None	# 
43110	None	None	# 
42439	37680	be.v.01	# estar
42922	37894	be.v.01	# estar
43100	37986	be.v.01	# estar
41803	None	None	# 
41283	37144	be.v.01	# estar
41417	37213	be.v.01	# estar
42722	None	None	# este
41481	None	None	# este
41517	None	None	# este
42037	None	None	# este
42452	None	None	# este
41746	None	None	# este
42357	None	None	# este
42775	None	None	# este
42437	37679	be.v.01	# estar
42460	37692	be.v.01	# estar
43018	37945	scheme.n.01	# estrategia
41244	37125	be.v.01	# estar
43234	None	None	# 
41196	37102	prevent.v.01	# evitar
41774	37366	prevent.v.01	# evitar
41276	37139	divine.s.06	# excelente
41476	37238	divine.s.06	# excelente
41562	37274	divine.s.06	# excelente
42114	37513	divine.s.06	# excelente
42238	37578	divine.s.06	# excelente
40953	None	None	# 
41699	None	None	# 
42290	None	None	# 
42395	None	None	# 
42689	None	None	# 
42779	None	None	# 
42781	None	None	# 
42876	None	None	# 
42946	None	None	# 
42986	None	None	# 
43242	None	None	# 
43004	None	None	# 
43112	None	None	# 
41007	None	None	# excepto
43468	38159	exclusive.s.01	# exclusiva
42691	37791	experience.n.03	# experiencia
43462	38156	experience.n.03	# experiencia
42940	37901	outside.n.02	# exterior
41622	37302	external.a.01	# externo
41635	37309	external.a.01	# externo
42054	37486	foreign.a.02	# extranjero
42717	37801	foreigner.n.01	# extranjero
41393	37199	lack.n.01	# falta
41707	37339	lack.n.01	# falta
41759	37357	lack.n.01	# falta
41826	37387	miss.v.06	# falta
42341	37630	miss.v.06	# falta
42736	37810	lack.n.01	# falta
42862	37866	lack.n.01	# falta
43084	37980	lack.n.01	# falta
43300	38077	lack.n.01	# falta
42748	37816	miss.v.06	# faltar
42361	None	None	# 
42178	37545	family.n.06	# familia
42232	37574	family.n.06	# familia
42994	37930	familiar.a.01	# familiar
43403	None	None	# fatal
43022	37947	animal.n.01	# fauna
42251	37585	favor.n.01	# favor
42967	37915	happy.a.01	# feliz
42237	37577	happiness.n.02	# felicidad
41477	37239	praise.n.01	# felicitación
42396	37656	praise.n.01	# felicitación
42404	37663	praise.n.01	# felicitación
42795	37839	praise.n.01	# felicitación
42841	37859	praise.n.01	# felicitación
42983	37923	praise.n.01	# felicitación
43008	37937	pride.v.01	# felicitar
42215	None	None	# 
40968	36995	pride.v.01	# felicitar
43276	None	None	# 
42612	37755	happy.a.01	# feliz
42827	37852	manner.n.01	# forma
43044	37960	manner.n.01	# forma
40914	36973	form.v.02	# formar
41414	None	None	# 
41172	None	None	# 
41929	37430	cool.a.01	# fresco
41974	None	None	# 
42677	None	None	# 
43428	None	None	# 
43446	None	None	# 
41949	37439	fry.v.02	# freír
42075	37493	fruit.n.01	# fruto
