ID_Word	ID_Synset	Synset
66188	49291	kind.a.01	# amable
67130	49789	kind.a.01	# amable
67863	50158	kind.a.01	# amable
68121	50282	kind.a.01	# amable
68639	50565	kind.a.01	# amable
59217	45817	heartily.r.02	# 
54874	43703	kind.a.01	# amable
55695	44107	kind.a.01	# amable
55791	44151	kind.a.01	# amable
55899	44204	kind.a.01	# amable
56146	44315	kind.a.01	# amable
56314	44397	kind.a.01	# amable
56765	44618	kind.a.01	# amable
57114	44772	kind.a.01	# amable
57430	44937	kind.a.01	# amable
57502	44981	kind.a.01	# amable
57521	44989	kind.a.01	# amable
57574	45015	kind.a.01	# amable
58060	45260	kind.a.01	# amable
58088	45273	kind.a.01	# amable
58319	45384	kind.a.01	# amable
58600	45524	kind.a.01	# amable
58764	45602	kind.a.01	# amable
59833	46139	kind.a.01	# amable
61827	47127	kind.a.01	# amable
61934	47175	kind.a.01	# amable
61945	47181	kind.a.01	# amable
62689	47539	kind.a.01	# amable
63721	48060	kind.a.01	# amable
63970	48183	kind.a.01	# amable
64275	48322	kind.a.01	# amable
64296	48335	kind.a.01	# amable
64300	48339	kind.a.01	# amable
64314	48349	kind.a.01	# amable
64412	48403	kind.a.01	# amable
64926	48636	kind.a.01	# amable
64933	48640	kind.a.01	# amable
64950	48646	kind.a.01	# amable
67120	49783	kind.a.01	# amable
67240	49842	kind.a.01	# amable
67264	49856	kind.a.01	# amable
67279	49863	kind.a.01	# amable
67844	50148	kind.a.01	# amable
68376	50424	kind.a.01	# amable
68522	50502	kind.a.01	# amable
68786	50644	kind.a.01	# amable
64697	None	None	# 
55106	None	None	# 
59408	None	None	# 
54652	43587	bitter.s.02	# amargar
55884	44192	bitter.s.02	# amargar
63082	47725	bitter.s.02	# amargar
61838	47131	owner.n.02	# ama
65017	None	None	# 
55433	43983	environmental.a.01	# ambiental
54760	43647	environment.n.02	# ambientar
56077	44282	environment.n.02	# ambientar
58982	45699	environment.n.02	# ambientar
59117	45767	environment.n.02	# ambientar
59314	45867	environment.n.02	# ambientar
59705	46079	environment.n.02	# ambientar
60166	46292	environment.n.02	# ambientar
61306	46859	environment.n.02	# ambientar
62470	47428	environment.n.02	# ambientar
63119	47747	environment.n.02	# ambientar
65427	48877	environment.n.02	# ambientar
68084	50269	environment.n.02	# ambientar
68142	50293	environment.n.02	# ambientar
58127	None	None	# 
59421	None	None	# amblar
65000	None	None	# amblar
65585	None	None	# amblar
