ID_Word	ID_Synset	Synset
45697	None	None	# con
45718	None	None	# con
45793	None	None	# con
45862	None	None	# con
46079	None	None	# con
46157	None	None	# con
46248	None	None	# con
46357	None	None	# con
46368	None	None	# con
46466	None	None	# con
46474	None	None	# con
46479	None	None	# con
46548	None	None	# con
46566	None	None	# con
46642	None	None	# con
46682	None	None	# con
46688	None	None	# con
46749	None	None	# con
46759	None	None	# con
47062	None	None	# con
47684	None	None	# con
47824	None	None	# con
47873	None	None	# con
48277	None	None	# con
48312	None	None	# con
48504	None	None	# con
47812	None	None	# 
47097	39935	assurance.n.01	# confianza
47455	40100	assurance.n.01	# confianza
47782	40282	comfortable.a.01	# confortable
48420	40611	know.v.01	# conocer
46490	None	None	# 
47903	None	None	# 
47662	None	None	# 
44721	38780	proceed.v.02	# continuar
47468	40111	proceed.v.02	# continuar
45516	None	None	# 
48088	None	None	# contra
47490	40124	affable.s.01	# cordial
47816	40303	bodily.a.01	# corporal
46899	39843	short.a.02	# cortar
44952	38883	thing.n.08	# cosa
46947	39866	thing.n.08	# cosa
45836	39326	monetary_value.n.01	# costo
48424	40614	form.v.02	# crear
48419	40610	find.v.05	# crear
47244	40001	cream.n.02	# crema
45325	39076	find.v.05	# crear
45646	39235	find.v.05	# crear
46336	None	None	# cual
46351	None	None	# cual
47388	None	None	# cual
47571	None	None	# cual
45424	None	None	# cuando
45803	None	None	# cuando
45877	None	None	# cuando
47794	40291	room.n.01	# 4
45308	39068	cover.v.01	# cubrir
45322	39073	neck.n.01	# cuello
48556	40682	neck.n.01	# cuello
44628	38732	state.v.01	# contar
46666	39730	bill.n.02	# contar
47204	39981	state.v.01	# contar
44300	38541	narration.n.02	# contar
44639	38737	body.n.01	# cuerpo
45733	None	None	# 
47096	39934	give.v.10	# dar
48184	40483	give.v.10	# dado
44494	None	None	# 
44582	None	None	# 
44623	None	None	# 
45188	None	None	# 
46742	None	None	# 
46839	None	None	# 
46845	None	None	# 
47138	None	None	# 
48116	None	None	# 
45998	None	None	# 
46013	None	None	# 
46153	None	None	# 
46323	None	None	# 
47828	None	None	# 
48240	None	None	# 
46621	39708	give.v.10	# dar
46668	39732	give.v.10	# dar
46915	39853	give.v.10	# dar
46485	None	None	# 
44160	None	None	# de
44199	None	None	# de
44232	None	None	# de
44306	None	None	# de
44331	None	None	# de
44570	None	None	# de
44588	None	None	# de
44592	None	None	# de
44632	None	None	# de
44657	None	None	# de
44827	None	None	# de
44860	None	None	# de
44879	None	None	# de
44892	None	None	# de
44899	None	None	# de
44908	None	None	# de
44917	None	None	# de
45028	None	None	# de
45047	None	None	# de
45090	None	None	# de
45101	None	None	# de
45115	None	None	# de
45238	None	None	# de
45254	None	None	# de
45292	None	None	# de
45295	None	None	# de
45321	None	None	# de
45387	None	None	# de
45472	None	None	# de
45530	None	None	# de
45541	None	None	# de
45549	None	None	# de
