ID_Word	ID_Synset	Synset
40067	None	None	# en
40096	None	None	# en
40132	None	None	# en
40164	None	None	# en
40165	None	None	# en
40209	None	None	# en
40236	None	None	# en
40268	None	None	# en
40308	None	None	# en
40314	None	None	# en
40328	None	None	# en
40463	None	None	# en
40514	None	None	# en
40633	None	None	# en
40682	None	None	# en
40742	None	None	# en
40767	None	None	# en
40786	None	None	# en
40817	None	None	# en
40661	36862	attendant.n.01	# encargado
40533	36801	detect.v.01	# encontrar
40511	None	None	# 
40846	36942	gilded.s.02	# engañoso
40567	36816	salad.n.01	# ensalada
40271	36690	then.r.01	# entonces
40412	None	None	# 
40334	36725	record.v.01	# entrar
39971	36553	entrance.n.01	# entrada
40622	36846	record.v.01	# entrar
40371	36738	delivery.n.01	# entrega
40379	36742	delivery.n.01	# entrega
40020	36572	be.v.01	# era
40234	36670	be.v.01	# era
40127	36621	be.v.01	# ser
40251	36676	be.v.01	# ser
40317	36716	be.v.01	# ser
40382	36743	be.v.01	# ser
40404	36754	be.v.01	# ser
40629	36849	be.v.01	# ser
40706	36880	be.v.01	# ser
40636	None	None	# ese
40732	None	None	# ese
40149	36629	place.n.03	# espaciar
40159	36635	place.n.03	# espaciar
40201	36652	particular.s.01	# especial
40185	None	None	# 
40823	36931	ask.v.04	# esperar
40867	36952	ask.v.04	# esperar
40345	None	None	# este
40130	None	None	# 
40394	36749	be.v.01	# estar
40062	36591	establish.v.01	# establecer
40842	36940	shop.n.01	# establecimiento
40303	None	None	# 
40310	None	None	# este
40365	36735	appreciate.v.01	# estimar
40796	None	None	# 
40554	36810	evidence.n.01	# evidencia
40172	None	None	# 
40783	None	None	# 
40157	36633	exist.v.01	# existir
40469	36777	foreign.a.02	# extrañar
40252	None	None	# 
40319	36717	component.n.01	# factor
40003	36566	lack.n.01	# falta
40384	36744	lack.n.01	# falta
40834	36936	lack.n.01	# falta
40519	36796	familiar.a.01	# familiar
40582	36825	ugly.a.01	# feo
40183	None	None	# 
40212	36658	praise.n.01	# felicitación
40193	None	None	# 
40199	36650	manner.n.01	# forma
40578	36823	formalin.n.01	# formol
40556	None	None	# 
40491	None	None	# 
40264	36685	be.v.01	# ir
40290	36703	be.v.01	# ir
40294	36706	be.v.01	# ir
40274	36692	travel.v.01	# ir
40422	36761	travel.v.01	# ir
40692	36872	official.n.01	# funcionario
40436	36766	official.n.01	# funcionario
40820	None	None	# 
40808	36921	people.n.01	# gente
40048	36585	civilized.s.02	# gentil
40070	36596	grace.n.02	# gracia
40118	36618	grace.n.02	# gracia
40339	36727	grace.n.02	# gracia
40462	36774	grace.n.02	# gracia
40478	36781	grace.n.02	# gracia
40600	36834	grace.n.02	# gracia
40866	36951	grace.n.02	# gracia
39959	36547	unpleasant.a.01	# grosero
40141	36627	unpleasant.a.01	# grosero
40696	36875	unpleasant.a.01	# grosero
40275	36693	group.n.01	# grupo
40344	None	None	# ha
40532	36800	be.v.03	# ha
40552	36808	be.v.03	# ha
40377	None	None	# 
40851	36944	speak.v.03	# hablar
40398	36751	make.v.03	# hacer
40653	None	None	# 
40285	36699	find.v.01	# hallar
40761	36903	find.v.01	# hallar
40081	36601	be.v.03	# haber
40378	36741	make.v.03	# hacer
40521	None	None	# 
40064	36592	schedule.n.02	# horario
40854	36945	schedule.n.02	# horario
40488	36786	hotel.n.01	# hotel
40407	36756	smell.v.02	# oler
40000	None	None	# 
39963	36549	adequate.a.01	# igual
40320	36718	considerable.a.01	# importante
40727	None	None	# inconforme
